slide_path	call_id	status	timestamp	source_type	width	height	bytes	saved_path	session_jsonl
outputs/ia-slides/2026-06-20-objectifs-2030-miweb-accessibilite-v4-chaine-preuve/slide-01.png	ig_058756143ebd8fb3016a36a630e0d481919140f9ed5d0f2ac8	generating	2026-06-20T14:40:53.564Z	response_item	1672	941	950689	NO_SAVED_PATH	/Users/alex/.codex/sessions/2026/06/20/rollout-2026-06-20T14-09-08-019ee4ef-4d2d-7cd0-abef-3c4f651b14b4.jsonl
outputs/ia-slides/2026-06-20-objectifs-2030-miweb-accessibilite-v4-chaine-preuve/slide-02.png	ig_058756143ebd8fb3016a36a32fe0348191b38163db17bd3bd7	generating	2026-06-20T14:28:00.660Z	response_item	1672	941	1043356	NO_SAVED_PATH	/Users/alex/.codex/sessions/2026/06/20/rollout-2026-06-20T14-09-08-019ee4ef-4d2d-7cd0-abef-3c4f651b14b4.jsonl
outputs/ia-slides/2026-06-20-objectifs-2030-miweb-accessibilite-v4-chaine-preuve/slide-03.png	ig_058756143ebd8fb3016a36a370be708191994bcd21ee7de203	generating	2026-06-20T14:29:01.731Z	response_item	1672	941	1024803	NO_SAVED_PATH	/Users/alex/.codex/sessions/2026/06/20/rollout-2026-06-20T14-09-08-019ee4ef-4d2d-7cd0-abef-3c4f651b14b4.jsonl
outputs/ia-slides/2026-06-20-objectifs-2030-miweb-accessibilite-v4-chaine-preuve/slide-04.png	ig_058756143ebd8fb3016a36a3afc9ec819190f1be4f1bc3f311	generating	2026-06-20T14:30:07.414Z	response_item	1672	941	1089116	NO_SAVED_PATH	/Users/alex/.codex/sessions/2026/06/20/rollout-2026-06-20T14-09-08-019ee4ef-4d2d-7cd0-abef-3c4f651b14b4.jsonl
outputs/ia-slides/2026-06-20-objectifs-2030-miweb-accessibilite-v4-chaine-preuve/slide-05.png	ig_058756143ebd8fb3016a36a3f173f08191b3d192b55dee098f	generating	2026-06-20T14:31:19.716Z	response_item	1672	941	1036534	NO_SAVED_PATH	/Users/alex/.codex/sessions/2026/06/20/rollout-2026-06-20T14-09-08-019ee4ef-4d2d-7cd0-abef-3c4f651b14b4.jsonl
outputs/ia-slides/2026-06-20-objectifs-2030-miweb-accessibilite-v4-chaine-preuve/slide-06.png	ig_058756143ebd8fb3016a36a43855b48191814f84b410e96405	generating	2026-06-20T14:32:23.379Z	response_item	1672	941	1034213	NO_SAVED_PATH	/Users/alex/.codex/sessions/2026/06/20/rollout-2026-06-20T14-09-08-019ee4ef-4d2d-7cd0-abef-3c4f651b14b4.jsonl
outputs/ia-slides/2026-06-20-objectifs-2030-miweb-accessibilite-v4-chaine-preuve/slide-07.png	ig_058756143ebd8fb3016a36a478417c81918575b6298d559d6f	generating	2026-06-20T14:33:35.340Z	response_item	1672	941	1064710	NO_SAVED_PATH	/Users/alex/.codex/sessions/2026/06/20/rollout-2026-06-20T14-09-08-019ee4ef-4d2d-7cd0-abef-3c4f651b14b4.jsonl
outputs/ia-slides/2026-06-20-objectifs-2030-miweb-accessibilite-v4-chaine-preuve/slide-08.png	ig_058756143ebd8fb3016a36a4bffc208191b12c6d7b14b1c0df	generating	2026-06-20T14:34:38.757Z	response_item	1672	941	1129833	NO_SAVED_PATH	/Users/alex/.codex/sessions/2026/06/20/rollout-2026-06-20T14-09-08-019ee4ef-4d2d-7cd0-abef-3c4f651b14b4.jsonl
